transaction_id,account_id,amount,transaction_type,account_age_years,country_risk_level,is_foreign_transaction,num_prev_transactions,previous_suspicious_activity,avg_transaction_amount,time_of_day,device_type,customer_type,location_match,account_balance,txn_velocity_score,unusual_activity_flag,label
T04493,A5875,207916.82,upi,6.9,high,1,23,1,31886.18,night,mobile,personal,0,494580.3,0.26,1,1
T04494,A6768,401256.15,cash,10.5,medium,1,11,1,27665.47,morning,mobile,personal,0,1114942.43,0.86,0,1
T04495,A9517,150804.43,cash,14.9,high,1,34,0,31350.37,morning,mobile,personal,0,704294.4,0.63,1,1
T04496,A5367,239142.55,bank_transfer,11.0,high,0,21,1,17761.3,night,atm,personal,1,864140.23,0.27,0,1
T04497,A7448,47526.61,online_transfer,13.9,high,0,32,1,9971.46,morning,mobile,business,1,829069.29,0.18,0,1
T04498,A5805,277564.39,online_transfer,0.8,medium,0,22,0,42992.81,morning,atm,personal,0,1756324.45,0.14,1,1
T04499,A4622,79757.8,bank_transfer,2.6,medium,0,28,0,43475.51,morning,mobile,business,1,38767.74,0.13,1,0
T04500,A3031,80790.34,online_transfer,13.3,high,1,33,1,26738.4,morning,atm,business,1,1991163.25,0.13,1,1
T04501,A3595,303895.52,crypto,7.8,low,1,33,0,14784.48,night,atm,business,0,464030.06,0.71,1,1
T04502,A2276,190193.95,upi,13.2,high,1,3,1,30781.27,night,atm,business,1,1441951.79,0.61,1,1
T04503,A9188,43676.51,cash,7.3,low,0,2,0,46971.9,evening,web,business,0,22510.7,0.91,0,0
T04504,A3720,365682.39,bank_transfer,11.8,low,1,29,1,30686.61,afternoon,mobile,personal,1,560662.2,0.36,0,1
T04505,A9873,450657.07,online_transfer,0.3,high,1,25,1,10662.87,night,atm,personal,1,1074759.36,0.28,1,1
T04506,A9400,204999.91,online_transfer,13.3,high,0,47,1,7905.29,evening,mobile,personal,0,1227677.8,0.01,1,1
T04507,A6435,58629.51,bank_transfer,7.3,medium,1,30,1,9696.67,morning,mobile,personal,0,571350.2,0.81,0,1
T04508,A2139,270634.19,cheque,10.6,high,1,4,1,6011.87,evening,atm,personal,1,566627.15,0.41,0,1
T04509,A7152,497862.89,online_transfer,10.6,low,1,30,1,21897.87,afternoon,atm,personal,1,281991.13,0.28,0,1
T04510,A2698,195126.65,cash,6.3,low,0,0,1,20090.28,morning,mobile,personal,0,605589.65,0.79,0,1
T04511,A4105,417829.08,bank_transfer,12.1,low,1,17,0,32367.59,afternoon,web,business,1,1127246.8,0.86,1,1
T04512,A8311,290939.25,upi,1.1,high,0,36,1,12434.14,evening,mobile,personal,1,1248837.0,0.11,1,1
T04513,A8204,386499.66,crypto,12.3,high,1,30,0,22509.73,night,mobile,personal,0,1581540.25,0.63,1,1
T04514,A4694,362704.06,crypto,13.2,high,1,47,0,16658.41,evening,web,personal,0,553290.74,0.49,0,1
T04515,A4273,202191.84,bank_transfer,1.1,low,1,3,0,9418.48,afternoon,atm,business,1,1532089.36,0.59,1,1
T04516,A7051,385100.57,upi,11.3,medium,1,21,1,30264.28,morning,web,business,0,1311841.06,0.42,0,1
T04517,A6496,98427.45,cash,13.5,medium,1,50,0,32795.85,afternoon,atm,business,0,193933.11,0.7,0,0
T04518,A1755,438181.29,upi,2.9,low,0,4,1,29133.68,night,mobile,personal,1,523994.8,0.74,1,1
T04519,A4119,249832.29,upi,7.1,high,0,1,1,42967.5,afternoon,web,business,1,468137.72,0.43,0,1
T04520,A1995,153435.73,online_transfer,2.2,high,0,9,0,7405.07,afternoon,atm,personal,0,1635135.9,0.01,0,0
T04521,A8397,496314.18,cash,4.2,medium,1,24,1,20363.69,morning,web,business,1,1579883.23,0.87,0,1
T04522,A4015,335079.56,upi,9.6,medium,1,36,0,2721.97,morning,mobile,business,0,1070675.28,0.78,1,1
T04523,A2590,392000.56,cash,1.1,low,1,46,0,1945.73,afternoon,mobile,business,1,1783801.99,0.76,0,1
T04524,A6540,270124.18,online_transfer,9.8,medium,1,30,1,19619.5,night,mobile,business,0,1961189.07,0.53,0,1
T04525,A2270,111786.54,cash,5.4,low,1,30,1,44530.91,evening,web,personal,1,1154548.66,0.26,0,1
T04526,A1069,19063.24,cheque,11.9,medium,1,44,0,30588.18,afternoon,mobile,personal,0,1616807.44,0.84,0,0
T04527,A1880,51637.55,upi,4.4,high,1,31,1,26241.61,afternoon,web,personal,1,1334677.17,0.49,0,1
T04528,A8082,363463.37,online_transfer,7.5,low,0,10,1,12167.56,evening,web,business,1,893735.74,0.64,1,1
T04529,A8735,404081.72,bank_transfer,3.8,high,1,36,0,39671.31,morning,mobile,personal,0,220383.72,0.61,1,1
T04530,A7147,355891.18,cash,3.2,low,1,9,1,38246.61,evening,web,business,0,1990844.37,0.53,0,1
T04531,A3417,242397.77,cheque,14.9,low,0,7,1,42587.63,night,web,business,1,1801982.98,0.17,1,1
T04532,A1505,451397.77,crypto,3.2,low,0,7,1,38249.03,morning,mobile,business,0,855078.96,0.32,1,1
T04533,A4222,267050.55,cash,14.2,high,0,19,0,23338.65,afternoon,mobile,business,1,2103.33,0.42,0,0
T04534,A2693,295761.91,online_transfer,14.2,low,1,44,0,36098.91,morning,mobile,business,0,101664.52,0.43,0,0
T04535,A9761,159715.68,upi,12.1,low,1,29,1,5320.22,evening,atm,business,1,1360762.03,0.23,1,1
T04536,A4106,315427.3,online_transfer,9.7,medium,0,22,0,34951.8,morning,atm,business,1,1874143.02,0.97,0,0
T04537,A9442,37531.96,cheque,13.3,low,0,38,0,24254.3,afternoon,atm,personal,1,379943.49,0.67,1,0
T04538,A5792,302271.28,upi,4.8,low,1,5,1,11924.45,evening,web,personal,1,1986795.71,0.76,1,1
T04539,A6473,387032.28,cash,10.9,medium,1,10,1,2724.42,night,atm,business,1,1874621.19,0.41,1,1
T04540,A8566,121800.95,crypto,11.2,low,0,26,1,31051.37,morning,mobile,business,1,317632.48,0.14,1,1
T04541,A2063,227540.8,bank_transfer,5.4,medium,0,16,1,35773.18,evening,web,business,1,1445929.3,0.44,0,0
T04542,A9055,4277.61,crypto,12.6,medium,0,35,1,18920.63,night,mobile,personal,1,548518.1,0.72,1,1
T04543,A2004,11541.32,online_transfer,6.7,high,1,50,0,6037.2,morning,web,personal,1,63074.34,0.74,1,1
T04544,A8489,93573.66,online_transfer,14.3,medium,0,32,1,12351.94,morning,web,business,1,405968.52,0.45,1,1
T04545,A8706,275982.2,bank_transfer,6.1,low,1,48,0,29295.12,afternoon,web,personal,0,988968.93,0.22,1,1
T04546,A4226,158062.97,cheque,11.0,high,1,22,0,19112.53,night,mobile,business,0,222226.57,0.44,1,1
T04547,A9291,320568.51,crypto,2.6,low,1,48,1,46118.04,night,web,business,0,750536.44,0.86,0,1
T04548,A3446,285532.5,upi,8.2,medium,0,0,0,33184.02,evening,web,business,1,1917007.2,0.91,1,1
T04549,A8531,205596.77,cash,14.3,medium,0,36,1,32773.83,morning,web,business,0,257477.92,0.05,0,1
T04550,A2834,423493.46,upi,10.3,high,0,5,1,23786.57,evening,mobile,personal,0,595737.35,0.14,1,1
T04551,A8497,76874.19,cheque,10.9,medium,1,5,0,33648.3,evening,mobile,business,0,816713.83,0.85,0,0
T04552,A3432,40342.96,crypto,5.5,low,0,41,0,24231.39,morning,web,business,1,1422573.59,0.25,1,0
T04553,A3506,304312.58,online_transfer,11.4,low,1,20,0,10570.32,night,atm,personal,0,329746.37,0.11,0,0
T04554,A8940,470262.31,bank_transfer,6.5,high,1,15,0,24281.1,night,web,personal,1,510195.09,0.22,1,1
T04555,A5027,416604.05,upi,5.8,low,1,27,1,43910.22,afternoon,web,personal,1,381297.19,0.19,1,1
T04556,A1027,428088.68,crypto,5.8,medium,1,40,1,40421.09,morning,web,personal,1,1509810.93,0.04,0,1
T04557,A5970,400871.37,upi,11.9,low,0,25,0,7479.7,evening,web,business,1,187653.87,0.15,1,1
T04558,A9531,280639.66,cash,5.7,medium,1,30,0,1835.13,evening,atm,business,0,1582825.38,0.35,0,0
T04559,A9359,376723.16,bank_transfer,14.8,low,0,18,0,36149.45,afternoon,atm,business,0,344310.44,0.05,1,0
T04560,A2123,321044.67,bank_transfer,7.7,low,0,10,1,17226.57,night,atm,business,1,414158.91,0.3,1,1
T04561,A8847,224880.65,upi,3.1,medium,0,21,1,16545.92,night,mobile,personal,0,605621.24,0.17,1,1
T04562,A6041,235875.67,online_transfer,3.8,medium,0,42,0,9737.19,evening,web,personal,1,595193.72,0.59,0,0
T04563,A1877,222290.12,cheque,12.2,low,1,5,1,22772.55,afternoon,atm,personal,0,461919.79,0.35,0,1
T04564,A6922,108495.72,upi,10.1,medium,1,50,0,19279.57,evening,atm,personal,1,1095047.8,0.8,0,1
T04565,A1199,364273.87,cash,4.7,low,1,22,1,8709.32,morning,mobile,personal,1,616491.08,0.3,1,1
T04566,A1214,329195.04,crypto,3.3,medium,0,30,0,22686.47,night,atm,business,1,273203.59,0.26,1,1
T04567,A2141,472113.39,bank_transfer,7.6,high,1,37,1,21036.97,night,web,business,0,66669.69,0.9,1,1
T04568,A4869,281228.43,upi,3.0,medium,0,42,0,33454.25,night,web,personal,0,1734336.61,0.91,1,1
T04569,A8358,315077.61,cash,12.9,medium,1,17,1,26870.81,morning,web,business,0,974842.5,0.29,0,1
T04570,A1104,4155.98,cash,2.3,low,1,38,1,47393.51,morning,web,personal,1,1096244.99,0.19,0,0
T04571,A5995,122062.72,upi,11.9,medium,1,9,1,17301.57,afternoon,mobile,business,0,363432.76,0.79,0,1
T04572,A5596,122443.14,crypto,5.8,high,1,1,1,8867.26,evening,atm,personal,0,612319.0,0.84,1,1
T04573,A3710,347074.69,cash,13.4,high,1,10,0,27002.68,afternoon,atm,business,0,1738853.3,0.35,0,1
T04574,A1053,378930.47,cheque,4.9,medium,0,47,1,36384.08,night,mobile,business,0,1709888.38,0.2,1,1
T04575,A6345,385985.9,cheque,6.6,high,1,12,1,25217.1,morning,mobile,business,0,1773212.46,0.96,1,1
T04576,A4415,15001.31,cheque,9.8,low,1,34,0,47455.74,afternoon,mobile,business,1,488492.27,0.08,0,0
T04577,A9836,184157.99,cash,11.2,medium,0,6,0,16907.37,night,mobile,personal,0,631090.37,0.06,1,0
T04578,A2898,171768.82,cheque,7.8,high,0,49,1,25655.94,morning,web,personal,1,1779785.85,0.18,0,1
T04579,A4060,57652.81,cheque,9.1,medium,0,40,1,42282.0,afternoon,web,personal,1,142006.31,0.16,1,1
T04580,A3602,125520.1,bank_transfer,13.6,medium,1,21,0,48354.75,morning,mobile,personal,0,1093909.61,0.44,0,0
T04581,A5330,278476.19,upi,12.1,medium,1,29,0,10503.2,morning,web,business,0,852203.93,0.83,1,1
T04582,A1091,266639.18,online_transfer,4.2,high,0,24,0,31529.33,night,mobile,business,1,1616022.85,0.6,0,1
T04583,A5067,75494.2,bank_transfer,11.3,low,0,16,0,3018.89,night,web,personal,0,893428.15,0.84,1,0
T04584,A1743,216978.6,cheque,4.8,low,1,5,1,13348.35,evening,atm,business,0,1425626.66,0.92,0,1
T04585,A2004,489324.8,online_transfer,13.0,high,0,2,0,2343.42,night,atm,business,1,18278.41,0.76,1,1
T04586,A2217,436112.75,crypto,6.3,high,1,1,1,33551.18,morning,atm,personal,1,869259.22,0.17,1,1
T04587,A8830,66405.0,bank_transfer,14.5,high,1,0,1,43911.1,morning,atm,business,0,1126773.31,0.77,1,1
T04588,A3288,269434.75,upi,4.0,high,1,22,0,18432.56,night,mobile,business,0,952263.24,0.24,0,1
T04589,A9225,271795.77,upi,4.2,low,1,48,1,43385.17,afternoon,atm,business,1,1935066.26,0.93,1,1
T04590,A9954,436772.96,upi,14.6,low,1,21,1,10934.4,morning,web,personal,1,670027.73,0.68,0,1
T04591,A4862,324648.31,cash,5.1,low,1,16,1,26318.18,night,web,personal,0,524732.7,0.86,1,1
T04592,A4265,368774.02,bank_transfer,9.1,high,0,32,0,43386.31,morning,mobile,personal,0,1960772.17,0.04,1,1
T04593,A1954,239881.02,cheque,9.2,high,0,23,0,41885.65,evening,atm,personal,1,1910516.68,0.92,1,1
T04594,A5360,143503.85,online_transfer,12.9,medium,0,25,1,1836.4,evening,mobile,personal,0,543512.27,0.98,1,1
T04595,A6979,179978.57,cash,8.2,low,0,37,1,9426.84,morning,web,personal,0,1657340.7,0.76,0,1
T04596,A7503,75728.58,upi,3.7,high,1,50,1,35721.07,evening,web,business,0,403690.95,0.92,0,1
T04597,A9630,163576.49,cheque,11.4,low,0,5,0,12632.88,night,web,personal,0,532022.24,0.14,1,0
T04598,A7042,28667.27,upi,0.4,low,1,34,1,14609.03,afternoon,mobile,personal,0,1758469.08,0.81,0,1
T04599,A4443,243887.96,cheque,9.9,low,1,10,0,28066.32,morning,mobile,personal,1,32521.87,0.6,1,1
T04600,A7537,274624.54,online_transfer,13.2,low,1,10,0,7049.05,evening,web,business,0,503011.24,0.8,0,0
T04601,A9502,463520.72,cash,10.0,low,0,28,0,30213.91,afternoon,mobile,personal,1,627568.62,0.7,1,1
T04602,A8395,289284.13,crypto,12.3,medium,0,15,1,37614.88,afternoon,mobile,personal,0,407735.48,0.26,1,1
T04603,A7212,155965.79,upi,4.7,medium,0,22,0,16677.57,morning,atm,personal,1,510511.35,0.72,1,1
T04604,A5691,338029.38,online_transfer,11.9,low,1,46,1,46048.64,night,atm,business,0,312937.98,0.43,0,1
T04605,A1738,238699.53,crypto,7.0,high,0,29,0,11062.78,afternoon,mobile,personal,0,258599.56,0.87,1,1
T04606,A3710,493644.77,crypto,1.1,medium,1,35,0,17402.18,evening,web,business,1,1662497.53,0.99,0,1
T04607,A4377,257138.56,cheque,11.4,high,0,12,1,7460.56,morning,web,business,1,563222.57,0.24,0,1
T04608,A5575,40762.23,online_transfer,11.9,high,1,10,1,18500.54,evening,atm,business,0,1955178.87,0.31,1,1
T04609,A3359,58376.73,cash,2.3,low,1,22,0,8947.48,evening,web,personal,1,1201533.07,0.91,1,1
T04610,A8247,99785.28,crypto,14.4,high,0,30,0,11850.33,morning,web,business,0,502348.69,0.32,0,0
T04611,A5283,375593.17,bank_transfer,2.1,high,0,15,0,37914.63,night,web,personal,0,1723157.0,0.37,1,1
T04612,A6957,381544.15,crypto,1.6,low,0,29,0,12343.11,night,atm,business,0,1805269.25,0.23,1,1
T04613,A9922,36367.07,crypto,2.2,low,0,13,1,1068.18,morning,atm,personal,1,324768.07,0.66,1,0
T04614,A4935,291023.82,crypto,13.1,low,1,31,1,48801.38,night,web,business,0,498596.13,0.43,0,1
T04615,A8478,495490.94,crypto,12.5,medium,0,37,1,48509.81,night,web,personal,1,1905631.83,0.66,0,1
T04616,A4201,3977.93,crypto,12.4,medium,0,16,1,38424.08,morning,mobile,personal,1,550222.28,0.23,0,0
T04617,A9261,212021.07,cheque,2.1,high,1,28,0,42943.92,afternoon,web,business,1,1701392.53,0.29,1,1
T04618,A2154,106236.26,crypto,12.7,high,0,18,1,15732.81,evening,atm,business,0,569370.97,0.04,1,1
T04619,A8878,417381.94,cheque,13.8,medium,0,28,0,44229.9,morning,mobile,business,0,961755.85,0.21,0,0
T04620,A8861,439390.57,online_transfer,14.3,medium,1,50,1,18252.99,morning,mobile,personal,0,312713.45,0.51,0,1
T04621,A9556,43502.08,upi,6.6,high,0,30,1,46161.45,evening,web,business,1,460727.75,0.74,1,1
T04622,A7818,342677.1,online_transfer,11.6,low,0,48,1,27769.24,evening,web,personal,0,1766330.65,0.65,1,1
T04623,A8078,465939.51,online_transfer,2.4,low,1,5,1,30157.52,evening,web,business,0,1145589.07,0.01,1,1
T04624,A8249,149277.51,upi,11.0,medium,1,0,1,43206.3,afternoon,atm,business,1,701599.85,0.68,1,1
T04625,A5176,153400.18,crypto,11.2,low,1,33,0,38651.14,morning,mobile,personal,0,1968351.67,0.38,0,0
T04626,A1180,182850.04,cheque,12.2,medium,0,18,1,13708.31,afternoon,atm,personal,1,208867.93,0.84,1,1
T04627,A2818,224873.52,bank_transfer,7.1,high,1,49,1,20920.31,afternoon,atm,business,0,86491.3,0.49,0,1
T04628,A3673,400203.33,crypto,11.2,medium,1,30,1,6466.97,night,mobile,business,1,163003.49,0.17,0,1
T04629,A4852,245647.04,cash,10.4,high,1,16,1,7526.29,evening,web,business,1,821653.68,0.85,1,1
T04630,A6926,458062.08,cash,3.1,high,1,32,1,36195.91,night,web,business,1,1815580.6,0.96,0,1
T04631,A2284,176256.68,bank_transfer,6.6,low,1,10,0,23272.28,afternoon,web,personal,1,1934043.77,0.21,0,0
T04632,A6540,228817.23,bank_transfer,6.6,medium,0,36,0,17255.03,night,web,personal,0,1022071.65,0.96,1,1
T04633,A7914,345444.61,bank_transfer,5.7,medium,0,7,0,7371.15,night,atm,personal,0,1911947.35,0.37,1,0
T04634,A2718,185674.9,bank_transfer,3.9,medium,1,31,1,48307.85,afternoon,mobile,personal,0,1897352.03,0.44,1,1
T04635,A5024,478113.9,upi,14.4,low,1,14,0,16227.38,night,atm,business,1,741827.65,0.98,1,1
T04636,A8287,248743.69,bank_transfer,5.2,low,1,15,0,48479.28,evening,mobile,personal,0,73596.08,0.97,1,1
T04637,A8333,398656.53,cash,12.6,low,1,21,0,2683.51,afternoon,mobile,business,0,24808.95,0.54,0,0
T04638,A7485,449865.71,online_transfer,12.5,medium,0,27,1,16008.56,night,web,business,0,184277.12,0.07,1,1
T04639,A8571,127883.83,crypto,12.1,high,0,23,1,40733.93,evening,atm,personal,0,1705994.37,0.18,0,1
T04640,A8357,453698.32,bank_transfer,6.0,medium,1,8,0,14925.19,morning,atm,personal,0,1112583.36,0.95,1,1
T04641,A4761,311972.21,crypto,14.7,high,1,31,1,16876.26,night,atm,business,0,641785.03,0.89,1,1
T04642,A6695,443542.47,crypto,12.9,high,1,46,1,28238.18,afternoon,web,business,0,1980014.88,0.43,0,1
T04643,A3125,361943.93,cheque,13.7,high,0,44,1,19821.6,morning,atm,personal,0,583608.74,0.83,1,1
T04644,A6909,203289.15,cash,11.9,low,1,26,1,14256.37,evening,mobile,business,0,1393299.88,0.99,1,1
T04645,A5342,229952.04,upi,0.1,low,0,15,0,1427.56,evening,atm,business,1,1812730.91,0.43,1,1
T04646,A2782,493416.04,online_transfer,12.5,low,1,34,1,41430.8,night,atm,business,0,1904943.44,0.5,1,1
T04647,A6788,279110.14,upi,11.5,medium,0,2,1,21917.58,night,atm,personal,1,170401.29,0.76,1,1
T04648,A9896,141842.15,upi,11.8,low,1,13,0,18781.9,afternoon,mobile,business,1,442920.58,0.04,1,1
T04649,A5990,450893.42,cash,6.7,high,1,47,0,17351.39,evening,web,business,1,376721.47,0.05,0,1
T04650,A9096,92044.93,upi,3.5,medium,1,14,1,43489.19,evening,web,business,0,1299964.55,0.7,0,0
T04651,A5748,439699.18,cash,13.4,high,0,27,0,4463.92,night,atm,business,1,1735962.73,0.52,0,1
T04652,A2854,213056.16,cheque,11.2,medium,0,37,1,48212.42,morning,atm,business,1,1976398.36,0.97,1,1
T04653,A7086,481797.74,online_transfer,13.4,low,0,2,0,34620.91,evening,mobile,personal,0,819758.24,0.64,1,0
T04654,A7778,119480.59,cash,1.4,high,1,43,1,3200.59,afternoon,web,business,1,381658.13,0.92,1,1
T04655,A6847,30747.89,online_transfer,5.7,medium,1,10,1,28934.08,evening,atm,personal,0,592183.68,0.3,0,0
T04656,A2632,172664.27,upi,1.0,high,1,32,0,18689.56,night,atm,personal,0,984642.66,0.87,0,1
T04657,A3560,63699.17,crypto,4.6,low,0,32,1,49928.51,evening,web,personal,0,636001.47,0.77,1,1
T04658,A5906,147809.67,crypto,11.1,medium,1,3,0,29021.98,night,atm,business,0,1935383.62,0.2,0,0
T04659,A5339,484729.61,bank_transfer,11.0,medium,0,9,0,18325.66,night,web,business,1,327532.4,0.67,1,0
T04660,A4765,425409.08,online_transfer,10.3,medium,1,24,0,38040.96,morning,web,business,1,528465.27,0.13,0,0
T04661,A4541,366351.73,cheque,12.3,medium,1,27,0,30338.36,night,atm,business,0,710739.74,0.14,1,1
T04662,A8564,94078.94,cash,13.5,high,0,47,1,37084.89,morning,atm,personal,0,1936196.03,0.98,0,1
T04663,A5813,232783.48,upi,6.2,high,0,20,1,32041.79,morning,web,business,1,535287.4,0.41,0,1
T04664,A4650,194136.07,online_transfer,12.1,high,1,18,0,16837.31,afternoon,mobile,business,0,713971.25,0.51,1,1
T04665,A7781,440810.23,cheque,0.8,medium,1,5,1,1367.32,evening,mobile,business,0,602477.59,0.53,1,1
T04666,A1576,319864.98,online_transfer,0.6,low,1,29,1,22349.7,night,atm,personal,0,906542.08,0.19,0,1
T04667,A2596,410506.09,crypto,11.5,high,0,50,1,32947.98,afternoon,mobile,business,0,1899658.36,0.58,1,1
T04668,A6575,204565.14,online_transfer,12.5,high,1,13,0,46585.37,morning,web,business,0,800535.8,0.44,0,1
T04669,A2948,208974.46,bank_transfer,7.3,high,0,40,0,45490.91,evening,mobile,personal,0,948603.24,0.7,1,1
T04670,A9858,74265.07,upi,7.1,high,1,10,0,19996.32,night,mobile,personal,0,739039.37,0.8,0,0
T04671,A2877,350331.69,online_transfer,10.9,high,0,49,1,14780.75,afternoon,atm,personal,0,1924219.41,0.57,0,1
T04672,A2815,95652.48,bank_transfer,10.3,medium,0,23,0,23885.68,afternoon,atm,personal,0,1808569.33,0.95,1,0
T04673,A6120,126862.2,cheque,8.0,medium,1,34,1,38013.11,night,mobile,business,0,179051.55,0.28,1,1
T04674,A8941,228372.86,cheque,3.3,medium,1,2,1,36566.43,evening,mobile,business,1,692689.75,0.39,0,1
T04675,A9988,140873.63,cheque,8.6,low,0,45,0,11655.33,morning,atm,personal,1,856599.91,0.86,1,1
T04676,A8537,39649.4,online_transfer,3.0,low,0,46,1,15867.31,afternoon,web,business,1,1532512.11,0.69,1,1
T04677,A1447,309811.25,online_transfer,3.4,medium,0,45,0,6380.54,evening,atm,business,0,1530828.64,0.89,1,1
T04678,A7258,191340.59,cheque,14.4,medium,0,15,0,5036.34,afternoon,atm,business,1,1840946.18,0.19,1,0
T04679,A6762,232303.31,online_transfer,6.9,high,1,43,1,49398.38,afternoon,mobile,personal,0,327023.34,0.76,0,1
T04680,A9705,187738.69,online_transfer,2.2,medium,1,46,0,28436.11,morning,mobile,business,1,1558025.13,0.28,1,1
T04681,A6944,206843.38,crypto,2.7,low,1,24,0,42108.49,morning,atm,business,0,835059.68,0.22,1,1
T04682,A6778,285082.3,crypto,11.3,medium,0,29,0,19669.07,night,atm,business,0,241692.45,0.91,1,1
T04683,A4007,60614.53,online_transfer,5.4,low,0,22,0,20205.74,night,atm,business,1,318920.92,0.09,1,0
T04684,A7419,14990.7,bank_transfer,11.7,medium,0,14,0,24877.2,afternoon,mobile,personal,1,259323.13,0.02,0,0
T04685,A5095,133523.12,cash,10.0,low,1,17,0,37853.83,evening,atm,personal,0,131580.61,0.29,0,0
T04686,A4172,78199.85,upi,9.2,low,0,37,1,41250.79,afternoon,web,personal,1,144481.71,0.11,0,0
T04687,A2315,329825.35,cheque,9.4,low,0,11,0,47839.55,morning,atm,business,1,1838622.37,0.43,1,0
T04688,A3662,465178.37,cheque,7.0,low,1,48,1,41443.69,afternoon,mobile,business,0,497038.51,0.84,0,1
T04689,A5907,143318.07,cheque,3.9,medium,1,40,1,24538.06,afternoon,web,business,1,616904.44,0.93,0,1
T04690,A4718,193098.53,cash,9.7,high,1,7,1,28882.02,afternoon,atm,personal,0,298305.06,0.41,1,1
T04691,A7237,135221.6,cash,11.4,medium,0,50,1,23221.52,morning,atm,personal,0,914515.95,0.33,0,1
T04692,A5883,195975.18,cheque,2.0,high,0,1,0,48680.2,evening,atm,personal,1,326750.74,0.08,1,1
T04693,A1324,44329.71,upi,11.3,low,0,44,0,23114.92,morning,atm,business,0,1828577.92,0.61,0,0
T04694,A2408,115449.63,online_transfer,4.8,medium,0,39,0,41308.31,evening,atm,business,1,872567.64,0.53,1,1
T04695,A9219,281818.1,bank_transfer,7.5,high,0,11,1,22414.17,evening,atm,personal,0,858054.4,0.58,1,1
T04696,A1685,258534.07,upi,9.3,low,0,22,0,31623.2,afternoon,mobile,business,0,1699296.64,0.6,0,0
T04697,A3437,99628.92,crypto,6.2,high,0,47,0,36048.52,evening,web,personal,1,892974.63,0.71,0,0
T04698,A7425,80646.81,upi,5.0,high,1,42,1,27629.16,afternoon,web,personal,0,951697.64,0.28,1,1
T04699,A2271,254936.05,bank_transfer,0.9,medium,1,21,0,17240.48,morning,mobile,personal,1,1847714.09,0.31,0,1
T04700,A2097,112355.47,cheque,2.6,low,0,31,0,26056.66,afternoon,atm,personal,0,34718.34,0.91,1,1
T04701,A8363,395032.1,crypto,6.5,low,1,20,1,1710.07,night,web,personal,1,1334508.91,0.31,1,1
T04702,A8433,132963.62,crypto,12.4,high,0,27,1,15842.95,evening,web,personal,0,1735118.05,0.19,1,1
T04703,A1892,397906.47,cheque,2.2,medium,0,45,1,7187.64,morning,web,business,0,1583142.24,0.67,0,1
T04704,A1121,174353.48,cash,0.8,low,1,28,1,35647.22,evening,atm,personal,0,1755865.07,0.7,0,1
T04705,A9220,103296.97,cash,9.6,low,0,38,0,36390.21,night,atm,personal,1,256078.96,0.24,0,0
T04706,A5580,361965.15,crypto,13.0,high,0,11,1,19107.3,evening,mobile,business,1,826296.41,0.01,1,1
T04707,A1987,468394.02,bank_transfer,1.0,medium,1,23,0,49051.8,morning,atm,personal,1,1546455.23,0.07,0,0
T04708,A3353,139713.39,online_transfer,7.8,low,1,16,0,14511.8,afternoon,atm,personal,0,743785.8,0.89,0,0
T04709,A1233,228001.27,crypto,12.6,high,0,48,1,40871.98,afternoon,web,business,1,1722745.05,0.29,1,1
